开始统计文件行数...
0it [00:00, ?it/s]
读取数据:  84%|████████▍ | 5951194/7086503 [1:15:49<08:22, 2259.89it/s]
读取数据:  84%|████████▍ | 5951718/7086503 [1:15:49<07:20, 2575.86it/s]
读取数据:  84%|████████▍ | 5952220/7086503 [1:15:49<06:29, 2910.81it/s]
读取数据:  84%|████████▍ | 5952714/7086503 [1:15:49<05:54, 3197.59it/s]
读取数据:  84%|████████▍ | 5953193/7086503 [1:15:49<05:27, 3460.46it/s]
读取数据:  84%|████████▍ | 5953662/7086503 [1:15:50<05:07, 3688.04it/s]
读取数据:  84%|████████▍ | 5954126/7086503 [1:15:50<04:49, 3908.74it/s]
读取数据:  84%|████████▍ | 5954629/7086503 [1:15:50<04:30, 4186.78it/s]
读取数据:  84%|████████▍ | 5955131/7086503 [1:15:50<04:16, 4403.19it/s]
读取数据:  84%|████████▍ | 5955614/7086503 [1:15:50<04:11, 4494.96it/s]
读取数据:  84%|████████▍ | 5956094/7086503 [1:15:50<04:06, 4578.96it/s]
读取数据:  84%|████████▍ | 5956580/7086503 [1:15:50<04:02, 4656.48it/s]
读取数据:  84%|████████▍ | 5957065/7086503 [1:15:50<03:59, 4710.95it/s]
读取数据:  84%|████████▍ | 5957578/7086503 [1:15:50<03:53, 4830.94it/s]
读取数据:  84%|████████▍ | 5958075/7086503 [1:15:50<03:51, 4871.63it/s]
读取数据:  84%|████████▍ | 5958568/7086503 [1:15:51<03:51, 4872.80it/s]
读取数据:  84%|████████▍ | 5959060/7086503 [1:15:51<03:57, 4747.85it/s]
读取数据:  84%|████████▍ | 5959539/7086503 [1:15:51<04:05, 4586.70it/s]
读取数据:  84%|████████▍ | 5960055/7086503 [1:15:51<03:57, 4748.61it/s]
读取数据:  84%|████████▍ | 5960561/7086503 [1:15:51<03:52, 4838.46it/s]
读取数据:  84%|████████▍ | 5961070/7086503 [1:15:51<03:49, 4910.85it/s]
读取数据:  84%|████████▍ | 5961570/7086503 [1:15:51<03:47, 4935.93it/s]
读取数据:  84%|████████▍ | 5962065/7086503 [1:15:51<03:49, 4889.04it/s]
读取数据:  84%|████████▍ | 5962555/7086503 [1:15:51<03:50, 4881.05it/s]
读取数据:  84%|████████▍ | 5963044/7086503 [1:15:51<03:51, 4851.22it/s]
读取数据:  84%|████████▍ | 5963550/7086503 [1:15:52<03:48, 4911.69it/s]
读取数据:  84%|████████▍ | 5964042/7086503 [1:15:52<03:53, 4814.16it/s]
读取数据:  84%|████████▍ | 5964570/7086503 [1:15:52<03:46, 4945.64it/s]
读取数据:  84%|████████▍ | 5965111/7086503 [1:15:52<03:40, 5075.43it/s]
读取数据:  84%|████████▍ | 5965629/7086503 [1:15:52<03:39, 5105.00it/s]
读取数据:  84%|████████▍ | 5966140/7086503 [1:15:52<03:40, 5089.15it/s]
读取数据:  84%|████████▍ | 5966652/7086503 [1:15:52<03:39, 5096.01it/s]
读取数据:  84%|████████▍ | 5967162/7086503 [1:15:52<03:39, 5092.83it/s]
读取数据:  84%|████████▍ | 5967672/7086503 [1:15:52<03:41, 5056.79it/s]
读取数据:  84%|████████▍ | 5968178/7086503 [1:15:52<03:41, 5046.69it/s]
读取数据:  84%|████████▍ | 5968683/7086503 [1:15:53<03:41, 5044.64it/s]
读取数据:  84%|████████▍ | 5969188/7086503 [1:15:53<03:47, 4911.93it/s]
读取数据:  84%|████████▍ | 5969685/7086503 [1:15:53<03:46, 4927.73it/s]
读取数据:  84%|████████▍ | 5970220/7086503 [1:15:53<03:40, 5052.17it/s]
读取数据:  84%|████████▍ | 5970738/7086503 [1:15:53<03:39, 5087.37it/s]
读取数据:  84%|████████▍ | 5971248/7086503 [1:15:53<03:39, 5070.98it/s]
读取数据:  84%|████████▍ | 5971771/7086503 [1:15:53<03:37, 5113.48it/s]
读取数据:  84%|████████▍ | 5972283/7086503 [1:15:53<03:46, 4913.88it/s]
读取数据:  84%|████████▍ | 5972777/7086503 [1:15:53<03:52, 4788.20it/s]
读取数据:  84%|████████▍ | 5973294/7086503 [1:15:54<03:47, 4896.78it/s]
读取数据:  84%|████████▍ | 5973823/7086503 [1:15:54<03:42, 5009.83it/s]
读取数据:  84%|████████▍ | 5974349/7086503 [1:15:54<03:39, 5072.40it/s]
读取数据:  84%|████████▍ | 5974885/7086503 [1:15:54<03:35, 5154.60it/s]
读取数据:  84%|████████▍ | 5975426/7086503 [1:15:54<03:32, 5229.68it/s]
读取数据:  84%|████████▍ | 5975950/7086503 [1:15:54<03:32, 5227.20it/s]
读取数据:  84%|████████▍ | 5976482/7086503 [1:15:54<03:31, 5253.35it/s]
读取数据:  84%|████████▍ | 5977051/7086503 [1:15:54<03:26, 5382.56it/s]
读取数据:  84%|████████▍ | 5977634/7086503 [1:15:54<03:21, 5516.02it/s]
读取数据:  84%|████████▍ | 5978215/7086503 [1:15:54<03:17, 5603.67it/s]
读取数据:  84%|████████▍ | 5978820/7086503 [1:15:55<03:13, 5734.60it/s]
读取数据:  84%|████████▍ | 5979429/7086503 [1:15:55<03:09, 5839.44it/s]
读取数据:  84%|████████▍ | 5980048/7086503 [1:15:55<03:06, 5944.19it/s]
读取数据:  84%|████████▍ | 5980707/7086503 [1:15:55<03:00, 6136.96it/s]
读取数据:  84%|████████▍ | 5981359/7086503 [1:15:55<02:56, 6250.99it/s]
读取数据:  84%|████████▍ | 5982046/7086503 [1:15:55<02:51, 6435.00it/s]
读取数据:  84%|████████▍ | 5982705/7086503 [1:15:55<02:50, 6479.41it/s]
读取数据:  84%|████████▍ | 5983405/7086503 [1:15:55<02:46, 6631.25it/s]
读取数据:  84%|████████▍ | 5984071/7086503 [1:15:55<02:46, 6639.35it/s]
读取数据:  84%|████████▍ | 5984756/7086503 [1:15:55<02:44, 6700.56it/s]
读取数据:  84%|████████▍ | 5985517/7086503 [1:15:56<02:37, 6973.10it/s]
读取数据:  84%|████████▍ | 5986237/7086503 [1:15:56<02:36, 7040.38it/s]
读取数据:  84%|████████▍ | 5986967/7086503 [1:15:56<02:34, 7115.30it/s]
读取数据:  84%|████████▍ | 5987739/7086503 [1:15:56<02:30, 7296.42it/s]
读取数据:  85%|████████▍ | 5988501/7086503 [1:15:56<02:28, 7388.00it/s]
读取数据:  85%|████████▍ | 5989314/7086503 [1:15:56<02:24, 7610.21it/s]
读取数据:  85%|████████▍ | 5990133/7086503 [1:15:56<02:20, 7782.49it/s]
读取数据:  85%|████████▍ | 5990953/7086503 [1:15:56<02:18, 7905.20it/s]
读取数据:  85%|████████▍ | 5991787/7086503 [1:15:56<02:16, 8031.72it/s]
读取数据:  85%|████████▍ | 5992632/7086503 [1:15:56<02:14, 8145.34it/s]
读取数据:  85%|████████▍ | 5993532/7086503 [1:15:57<02:10, 8400.07it/s]
读取数据:  85%|████████▍ | 5994373/7086503 [1:15:58<08:11, 2223.39it/s]
读取数据:  85%|████████▍ | 5994986/7086503 [1:15:58<11:21, 1600.79it/s]
读取数据:  85%|████████▍ | 5995607/7086503 [1:15:58<09:13, 1972.26it/s]
读取数据:  85%|████████▍ | 5996107/7086503 [1:15:59<08:18, 2186.32it/s]
读取数据:  85%|████████▍ | 5997072/7086503 [1:15:59<05:49, 3115.06it/s]
读取数据:  85%|████████▍ | 5997679/7086503 [1:15:59<05:52, 3092.63it/s]
读取数据:  85%|████████▍ | 5998195/7086503 [1:15:59<08:14, 2198.63it/s]
读取数据:  85%|████████▍ | 5998591/7086503 [1:16:00<11:16, 1608.81it/s]
读取数据:  85%|████████▍ | 5998892/7086503 [1:16:00<11:22, 1593.87it/s]
读取数据:  85%|████████▍ | 5999149/7086503 [1:16:00<12:26, 1457.00it/s]
读取数据:  85%|████████▍ | 5999360/7086503 [1:16:00<13:30, 1342.01it/s]
读取数据:  85%|████████▍ | 5999538/7086503 [1:16:01<13:14, 1368.81it/s]
读取数据:  85%|████████▍ | 5999708/7086503 [1:16:01<15:28, 1171.06it/s]
读取数据:  85%|████████▍ | 5999849/7086503 [1:16:01<14:59, 1207.50it/s]
读取数据:  85%|████████▍ | 5999849/7086503 [1:16:16<14:59, 1207.50it/s]
读取数据:  85%|████████▍ | 6000000/7086503 [1:29:05<347:52:32,  1.15s/it]
读取数据:  85%|████████▍ | 6000023/7086503 [1:29:05<331:54:51,  1.10s/it]
读取数据:  85%|████████▍ | 6000273/7086503 [1:29:05<193:33:36,  1.56it/s]
读取数据:  85%|████████▍ | 6000485/7086503 [1:29:06<128:38:05,  2.35it/s]
读取数据:  85%|████████▍ | 6000653/7086503 [1:29:06<93:15:57,  3.23it/s] 
读取数据:  85%|████████▍ | 6000814/7086503 [1:29:06<67:47:35,  4.45it/s]
读取数据:  85%|████████▍ | 6000964/7086503 [1:29:06<49:46:13,  6.06it/s]
读取数据:  85%|████████▍ | 6001097/7086503 [1:29:06<37:15:40,  8.09it/s]
读取数据:  85%|████████▍ | 6001225/7086503 [1:29:06<27:42:39, 10.88it/s]
读取数据:  85%|████████▍ | 6001349/7086503 [1:29:06<20:29:13, 14.71it/s]
读取数据:  85%|████████▍ | 6001573/7086503 [1:29:06<12:15:33, 24.58it/s]
读取数据:  85%|████████▍ | 6001740/7086503 [1:29:06<8:37:24, 34.94it/s] 
读取数据:  85%|████████▍ | 6001964/7086503 [1:29:07<5:31:01, 54.60it/s]
读取数据:  85%|████████▍ | 6002139/7086503 [1:29:07<3:58:16, 75.85it/s]
读取数据:  85%|████████▍ | 6002569/7086503 [1:29:07<2:00:10, 150.32it/s]
读取数据:  85%|████████▍ | 6003050/7086503 [1:29:07<1:08:11, 264.78it/s]
读取数据:  85%|████████▍ | 6003501/7086503 [1:29:07<44:09, 408.70it/s]  
读取数据:  85%|████████▍ | 6003978/7086503 [1:29:07<29:34, 610.08it/s]
读取数据:  85%|████████▍ | 6004456/7086503 [1:29:07<20:46, 868.20it/s]
读取数据:  85%|████████▍ | 6004927/7086503 [1:29:07<15:16, 1180.04it/s]
读取数据:  85%|████████▍ | 6005361/7086503 [1:29:07<11:59, 1502.67it/s]
读取数据:  85%|████████▍ | 6005790/7086503 [1:29:08<10:00, 1799.88it/s]
读取数据:  85%|████████▍ | 6006192/7086503 [1:29:08<09:10, 1963.51it/s]
读取数据:  85%|████████▍ | 6006684/7086503 [1:29:08<07:20, 2453.09it/s]
读取数据:  85%|████████▍ | 6007082/7086503 [1:29:08<06:40, 2696.64it/s]
读取数据:  85%|████████▍ | 6007470/7086503 [1:29:08<07:26, 2416.31it/s]
读取数据:  85%|████████▍ | 6007955/7086503 [1:29:08<06:11, 2899.59it/s]
读取数据:  85%|████████▍ | 6008421/7086503 [1:29:08<05:27, 3288.26it/s]
读取数据:  85%|████████▍ | 6008889/7086503 [1:29:08<04:57, 3619.87it/s]
读取数据:  85%|████████▍ | 6009389/7086503 [1:29:09<04:31, 3970.28it/s]
读取数据:  85%|████████▍ | 6009872/7086503 [1:29:09<04:16, 4195.20it/s]
读取数据:  85%|████████▍ | 6010387/7086503 [1:29:09<04:01, 4455.46it/s]
读取数据:  85%|████████▍ | 6010893/7086503 [1:29:09<03:52, 4625.86it/s]
读取数据:  85%|████████▍ | 6011389/7086503 [1:29:09<03:47, 4721.24it/s]
读取数据:  85%|████████▍ | 6011891/7086503 [1:29:09<03:43, 4808.18it/s]
读取数据:  85%|████████▍ | 6012420/7086503 [1:29:09<03:37, 4941.57it/s]
读取数据:  85%|████████▍ | 6012922/7086503 [1:29:09<03:37, 4930.46it/s]
读取数据:  85%|████████▍ | 6013450/7086503 [1:29:09<03:33, 5027.26it/s]
读取数据:  85%|████████▍ | 6013967/7086503 [1:29:09<03:31, 5060.44it/s]
读取数据:  85%|████████▍ | 6014481/7086503 [1:29:10<03:30, 5083.96it/s]
读取数据:  85%|████████▍ | 6015004/7086503 [1:29:10<03:29, 5124.48it/s]
读取数据:  85%|████████▍ | 6015524/7086503 [1:29:10<03:28, 5146.34it/s]
读取数据:  85%|████████▍ | 6016040/7086503 [1:29:10<03:28, 5142.30it/s]
读取数据:  85%|████████▍ | 6016555/7086503 [1:29:10<03:28, 5124.23it/s]
读取数据:  85%|████████▍ | 6017078/7086503 [1:29:10<03:27, 5154.84it/s]
读取数据:  85%|████████▍ | 6017595/7086503 [1:29:10<03:27, 5157.74it/s]
读取数据:  85%|████████▍ | 6018122/7086503 [1:29:10<03:26, 5185.75it/s]
读取数据:  85%|████████▍ | 6018653/7086503 [1:29:10<03:24, 5222.40it/s]
读取数据:  85%|████████▍ | 6019176/7086503 [1:29:10<03:24, 5207.30it/s]
读取数据:  85%|████████▍ | 6019707/7086503 [1:29:11<03:23, 5237.11it/s]
读取数据:  85%|████████▍ | 6020231/7086503 [1:29:11<03:23, 5231.63it/s]
读取数据:  85%|████████▍ | 6020778/7086503 [1:29:11<03:21, 5297.64it/s]
读取数据:  85%|████████▍ | 6021330/7086503 [1:29:11<03:18, 5362.69it/s]
读取数据:  85%|████████▍ | 6021894/7086503 [1:29:11<03:15, 5445.56it/s]
读取数据:  85%|████████▍ | 6022469/7086503 [1:29:11<03:12, 5535.14it/s]
读取数据:  85%|████████▍ | 6023030/7086503 [1:29:11<03:11, 5549.75it/s]
读取数据:  85%|████████▌ | 6023600/7086503 [1:29:11<03:10, 5589.20it/s]
读取数据:  85%|████████▌ | 6024159/7086503 [1:29:11<03:14, 5469.20it/s]
读取数据:  85%|████████▌ | 6024728/7086503 [1:29:11<03:12, 5527.26it/s]
读取数据:  85%|████████▌ | 6025282/7086503 [1:29:12<03:26, 5138.36it/s]
读取数据:  85%|████████▌ | 6025866/7086503 [1:29:12<03:18, 5335.87it/s]
读取数据:  85%|████████▌ | 6026460/7086503 [1:29:12<03:12, 5502.61it/s]
读取数据:  85%|████████▌ | 6027071/7086503 [1:29:12<03:06, 5678.76it/s]
读取数据:  85%|████████▌ | 6027678/7086503 [1:29:12<03:02, 5790.98it/s]
读取数据:  85%|████████▌ | 6028271/7086503 [1:29:12<03:01, 5831.57it/s]
读取数据:  85%|████████▌ | 6028881/7086503 [1:29:12<02:58, 5909.14it/s]
读取数据:  85%|████████▌ | 6029526/7086503 [1:29:12<02:54, 6065.60it/s]
读取数据:  85%|████████▌ | 6030163/7086503 [1:29:12<02:51, 6152.95it/s]
读取数据:  85%|████████▌ | 6030811/7086503 [1:29:12<02:48, 6249.12it/s]
读取数据:  85%|████████▌ | 6031437/7086503 [1:29:13<02:49, 6240.02it/s]
读取数据:  85%|████████▌ | 6032108/7086503 [1:29:13<02:45, 6380.33it/s]
读取数据:  85%|████████▌ | 6032792/7086503 [1:29:13<02:41, 6517.65it/s]
读取数据:  85%|████████▌ | 6033460/7086503 [1:29:13<02:40, 6549.55it/s]
读取数据:  85%|████████▌ | 6034136/7086503 [1:29:13<02:39, 6611.61it/s]
读取数据:  85%|████████▌ | 6034798/7086503 [1:29:13<02:43, 6452.09it/s]
读取数据:  85%|████████▌ | 6035474/7086503 [1:29:13<02:40, 6541.16it/s]
读取数据:  85%|████████▌ | 6036213/7086503 [1:29:13<02:34, 6791.95it/s]
读取数据:  85%|████████▌ | 6036913/7086503 [1:29:13<02:33, 6850.62it/s]
读取数据:  85%|████████▌ | 6037688/7086503 [1:29:13<02:27, 7116.54it/s]
读取数据:  85%|████████▌ | 6038418/7086503 [1:29:14<02:26, 7170.43it/s]
读取数据:  85%|████████▌ | 6039193/7086503 [1:29:14<02:22, 7340.93it/s]
读取数据:  85%|████████▌ | 6039995/7086503 [1:29:14<02:18, 7542.81it/s]
读取数据:  85%|████████▌ | 6040811/7086503 [1:29:14<02:15, 7725.53it/s]
读取数据:  85%|████████▌ | 6041618/7086503 [1:29:14<02:13, 7828.22it/s]
读取数据:  85%|████████▌ | 6042402/7086503 [1:29:14<02:13, 7814.26it/s]
读取数据:  85%|████████▌ | 6043244/7086503 [1:29:14<02:10, 7991.20it/s]
读取数据:  85%|████████▌ | 6044129/7086503 [1:29:14<02:06, 8244.35it/s]
读取数据:  85%|████████▌ | 6045082/7086503 [1:29:14<02:00, 8622.96it/s]
读取数据:  85%|████████▌ | 6045945/7086503 [1:29:14<02:00, 8609.39it/s]
读取数据:  85%|████████▌ | 6046806/7086503 [1:29:15<02:01, 8538.80it/s]
读取数据:  85%|████████▌ | 6047680/7086503 [1:29:15<02:00, 8593.66it/s]
读取数据:  85%|████████▌ | 6048540/7086503 [1:29:15<02:02, 8465.35it/s]
读取数据:  85%|████████▌ | 6049388/7086503 [1:29:15<02:08, 8075.18it/s]
读取数据:  85%|████████▌ | 6050200/7086503 [1:29:16<07:45, 2227.38it/s]
读取数据:  85%|████████▌ | 6050792/7086503 [1:29:16<06:47, 2538.84it/s]
读取数据:  85%|████████▌ | 6051349/7086503 [1:29:16<06:00, 2869.32it/s]
读取数据:  85%|████████▌ | 6051888/7086503 [1:29:16<05:32, 3111.78it/s]
读取数据:  85%|████████▌ | 6052391/7086503 [1:29:16<05:02, 3418.64it/s]
读取数据:  85%|████████▌ | 6052895/7086503 [1:29:16<04:36, 3731.77it/s]
读取数据:  85%|████████▌ | 6053404/7086503 [1:29:17<04:16, 4025.09it/s]
读取数据:  85%|████████▌ | 6053907/7086503 [1:29:17<04:04, 4217.17it/s]
读取数据:  85%|████████▌ | 6054403/7086503 [1:29:17<03:56, 4365.48it/s]
读取数据:  85%|████████▌ | 6054895/7086503 [1:29:17<03:50, 4480.21it/s]
读取数据:  85%|████████▌ | 6055383/7086503 [1:29:17<03:47, 4536.42it/s]
读取数据:  85%|████████▌ | 6055865/7086503 [1:29:17<03:45, 4570.52it/s]
读取数据:  85%|████████▌ | 6056361/7086503 [1:29:17<03:40, 4679.02it/s]
读取数据:  85%|████████▌ | 6056844/7086503 [1:29:17<03:49, 4486.88it/s]
读取数据:  85%|████████▌ | 6057333/7086503 [1:29:17<03:43, 4598.01it/s]
读取数据:  85%|████████▌ | 6057830/7086503 [1:29:18<03:38, 4702.35it/s]
读取数据:  85%|████████▌ | 6058307/7086503 [1:29:18<03:47, 4514.15it/s]
读取数据:  85%|████████▌ | 6058809/7086503 [1:29:18<03:40, 4651.05it/s]
读取数据:  86%|████████▌ | 6059283/7086503 [1:29:18<03:39, 4675.89it/s]
读取数据:  86%|████████▌ | 6059803/7086503 [1:29:18<03:32, 4827.72it/s]
读取数据:  86%|████████▌ | 6060314/7086503 [1:29:18<03:29, 4907.40it/s]
读取数据:  86%|████████▌ | 6060807/7086503 [1:29:18<03:28, 4913.06it/s]
读取数据:  86%|████████▌ | 6061350/7086503 [1:29:18<03:22, 5065.63it/s]
读取数据:  86%|████████▌ | 6061872/7086503 [1:29:18<03:20, 5110.09it/s]
读取数据:  86%|████████▌ | 6062407/7086503 [1:29:18<03:17, 5181.40it/s]
读取数据:  86%|████████▌ | 6062937/7086503 [1:29:19<03:16, 5215.54it/s]
读取数据:  86%|████████▌ | 6063460/7086503 [1:29:19<03:16, 5213.70it/s]
读取数据:  86%|████████▌ | 6063990/7086503 [1:29:19<03:15, 5237.70it/s]
读取数据:  86%|████████▌ | 6064547/7086503 [1:29:19<03:11, 5336.94it/s]
读取数据:  86%|████████▌ | 6065091/7086503 [1:29:19<03:10, 5367.75it/s]
读取数据:  86%|████████▌ | 6065630/7086503 [1:29:19<03:09, 5374.29it/s]
读取数据:  86%|████████▌ | 6066182/7086503 [1:29:19<03:08, 5416.14it/s]
读取数据:  86%|████████▌ | 6066724/7086503 [1:29:19<03:10, 5354.94it/s]
读取数据:  86%|████████▌ | 6067272/7086503 [1:29:19<03:09, 5389.87it/s]
读取数据:  86%|████████▌ | 6067812/7086503 [1:29:19<03:09, 5375.83it/s]
读取数据:  86%|████████▌ | 6068396/7086503 [1:29:20<03:04, 5511.99it/s]
读取数据:  86%|████████▌ | 6068953/7086503 [1:29:20<03:04, 5526.85it/s]
读取数据:  86%|████████▌ | 6069527/7086503 [1:29:20<03:01, 5588.97it/s]
读取数据:  86%|████████▌ | 6070087/7086503 [1:29:20<03:02, 5570.15it/s]
读取数据:  86%|████████▌ | 6070669/7086503 [1:29:20<02:59, 5644.70it/s]
读取数据:  86%|████████▌ | 6071234/7086503 [1:29:20<03:01, 5598.03it/s]
读取数据:  86%|████████▌ | 6071794/7086503 [1:29:20<03:01, 5580.92it/s]
读取数据:  86%|████████▌ | 6072385/7086503 [1:29:20<02:58, 5678.58it/s]
读取数据:  86%|████████▌ | 6072954/7086503 [1:29:20<02:59, 5644.77it/s]
读取数据:  86%|████████▌ | 6073527/7086503 [1:29:20<02:58, 5667.89it/s]
读取数据:  86%|████████▌ | 6074123/7086503 [1:29:21<02:55, 5754.23it/s]
读取数据:  86%|████████▌ | 6074708/7086503 [1:29:21<02:55, 5781.65it/s]
读取数据:  86%|████████▌ | 6075299/7086503 [1:29:21<02:54, 5811.46it/s]
读取数据:  86%|████████▌ | 6075913/7086503 [1:29:21<02:51, 5908.51it/s]
读取数据:  86%|████████▌ | 6076538/7086503 [1:29:21<02:48, 6009.31it/s]
读取数据:  86%|████████▌ | 6077140/7086503 [1:29:21<02:49, 5952.66it/s]
读取数据:  86%|████████▌ | 6077758/7086503 [1:29:21<02:47, 6019.95it/s]
读取数据:  86%|████████▌ | 6078380/7086503 [1:29:21<02:46, 6070.28it/s]
读取数据:  86%|████████▌ | 6078991/7086503 [1:29:21<02:45, 6081.02it/s]
读取数据:  86%|████████▌ | 6079600/7086503 [1:29:21<02:46, 6041.77it/s]
读取数据:  86%|████████▌ | 6080263/7086503 [1:29:22<02:41, 6215.82it/s]
读取数据:  86%|████████▌ | 6080909/7086503 [1:29:22<02:40, 6283.13it/s]
读取数据:  86%|████████▌ | 6081541/7086503 [1:29:22<02:39, 6285.78it/s]
读取数据:  86%|████████▌ | 6082171/7086503 [1:29:22<02:39, 6289.75it/s]
读取数据:  86%|████████▌ | 6082821/7086503 [1:29:22<02:38, 6351.08it/s]
读取数据:  86%|████████▌ | 6083473/7086503 [1:29:22<02:36, 6401.54it/s]
读取数据:  86%|████████▌ | 6084184/7086503 [1:29:22<02:31, 6612.03it/s]
读取数据:  86%|████████▌ | 6084904/7086503 [1:29:22<02:27, 6787.60it/s]
读取数据:  86%|████████▌ | 6085620/7086503 [1:29:22<02:25, 6897.97it/s]
读取数据:  86%|████████▌ | 6086331/7086503 [1:29:22<02:23, 6959.85it/s]
读取数据:  86%|████████▌ | 6087042/7086503 [1:29:23<02:22, 7002.43it/s]
读取数据:  86%|████████▌ | 6087807/7086503 [1:29:23<02:18, 7194.55it/s]
读取数据:  86%|████████▌ | 6088642/7086503 [1:29:23<02:12, 7538.96it/s]
读取数据:  86%|████████▌ | 6089396/7086503 [1:29:23<02:12, 7514.78it/s]
读取数据:  86%|████████▌ | 6090248/7086503 [1:29:23<02:07, 7807.99it/s]
读取数据:  86%|████████▌ | 6091068/7086503 [1:29:23<02:05, 7922.82it/s]
读取数据:  86%|████████▌ | 6091988/7086503 [1:29:23<01:59, 8301.91it/s]
读取数据:  86%|████████▌ | 6092912/7086503 [1:29:23<01:55, 8581.39it/s]
读取数据:  86%|████████▌ | 6093866/7086503 [1:29:23<01:51, 8865.53it/s]
读取数据:  86%|████████▌ | 6094801/7086503 [1:29:23<01:50, 9009.51it/s]
读取数据:  86%|████████▌ | 6095762/7086503 [1:29:24<01:47, 9187.06it/s]
读取数据:  86%|████████▌ | 6096730/7086503 [1:29:24<01:46, 9333.25it/s]
读取数据:  86%|████████▌ | 6097664/7086503 [1:29:24<01:45, 9334.16it/s]
读取数据:  86%|████████▌ | 6098644/7086503 [1:29:24<01:44, 9473.34it/s]
读取数据:  86%|████████▌ | 6099627/7086503 [1:29:24<01:43, 9578.51it/s]
读取数据:  86%|████████▌ | 6100585/7086503 [1:29:25<06:33, 2502.51it/s]
读取数据:  86%|████████▌ | 6101284/7086503 [1:29:25<05:48, 2826.48it/s]
读取数据:  86%|████████▌ | 6101918/7086503 [1:29:25<05:14, 3131.92it/s]
读取数据:  86%|████████▌ | 6102506/7086503 [1:29:25<04:45, 3442.68it/s]
读取数据:  86%|████████▌ | 6103069/7086503 [1:29:26<04:23, 3739.04it/s]
读取数据:  86%|████████▌ | 6103616/7086503 [1:29:26<04:06, 3987.00it/s]
读取数据:  86%|████████▌ | 6104148/7086503 [1:29:26<03:53, 4208.94it/s]
读取数据:  86%|████████▌ | 6104670/7086503 [1:29:26<03:45, 4361.26it/s]
读取数据:  86%|████████▌ | 6105181/7086503 [1:29:26<03:38, 4500.22it/s]
读取数据:  86%|████████▌ | 6105686/7086503 [1:29:26<03:34, 4579.68it/s]
读取数据:  86%|████████▌ | 6106215/7086503 [1:29:26<03:25, 4765.87it/s]
读取数据:  86%|████████▌ | 6106722/7086503 [1:29:26<03:23, 4804.10it/s]
读取数据:  86%|████████▌ | 6107270/7086503 [1:29:26<03:16, 4991.10it/s]
读取数据:  86%|████████▌ | 6107786/7086503 [1:29:26<03:14, 5020.35it/s]
读取数据:  86%|████████▌ | 6108300/7086503 [1:29:27<03:19, 4910.91it/s]
读取数据:  86%|████████▌ | 6108808/7086503 [1:29:27<03:17, 4957.86it/s]
读取数据:  86%|████████▌ | 6109310/7086503 [1:29:27<03:22, 4813.81it/s]
读取数据:  86%|████████▌ | 6109818/7086503 [1:29:27<03:19, 4889.20it/s]
读取数据:  86%|████████▌ | 6110326/7086503 [1:29:27<03:17, 4943.79it/s]
读取数据:  86%|████████▌ | 6110828/7086503 [1:29:27<03:16, 4964.02it/s]
读取数据:  86%|████████▌ | 6111330/7086503 [1:29:27<03:15, 4978.54it/s]
读取数据:  86%|████████▌ | 6111863/7086503 [1:29:27<03:11, 5081.25it/s]
读取数据:  86%|████████▋ | 6112409/7086503 [1:29:27<03:07, 5189.39it/s]
读取数据:  86%|████████▋ | 6112932/7086503 [1:29:27<03:07, 5197.31it/s]
读取数据:  86%|████████▋ | 6113453/7086503 [1:29:28<03:07, 5182.89it/s]
读取数据:  86%|████████▋ | 6114006/7086503 [1:29:28<03:03, 5285.41it/s]
读取数据:  86%|████████▋ | 6114563/7086503 [1:29:28<03:01, 5367.41it/s]
读取数据:  86%|████████▋ | 6115111/7086503 [1:29:28<03:00, 5395.65it/s]
读取数据:  86%|████████▋ | 6115682/7086503 [1:29:28<02:56, 5487.39it/s]
读取数据:  86%|████████▋ | 6116240/7086503 [1:29:28<02:55, 5514.03it/s]
读取数据:  86%|████████▋ | 6116792/7086503 [1:29:28<03:00, 5376.85it/s]
读取数据:  86%|████████▋ | 6117357/7086503 [1:29:28<02:57, 5454.18it/s]
读取数据:  86%|████████▋ | 6117930/7086503 [1:29:28<02:54, 5535.46it/s]
读取数据:  86%|████████▋ | 6118485/7086503 [1:29:28<02:55, 5513.19it/s]
读取数据:  86%|████████▋ | 6119062/7086503 [1:29:29<02:53, 5589.35it/s]
读取数据:  86%|████████▋ | 6119630/7086503 [1:29:29<02:52, 5612.88it/s]
读取数据:  86%|████████▋ | 6120192/7086503 [1:29:29<02:52, 5590.59it/s]
读取数据:  86%|████████▋ | 6120752/7086503 [1:29:29<02:53, 5572.54it/s]
读取数据:  86%|████████▋ | 6121310/7086503 [1:29:29<02:53, 5572.94it/s]
读取数据:  86%|████████▋ | 6121876/7086503 [1:29:29<02:52, 5598.64it/s]
读取数据:  86%|████████▋ | 6122436/7086503 [1:29:29<02:52, 5590.14it/s]
读取数据:  86%|████████▋ | 6123010/7086503 [1:29:29<02:50, 5634.53it/s]
读取数据:  86%|████████▋ | 6123591/7086503 [1:29:29<02:49, 5683.79it/s]
读取数据:  86%|████████▋ | 6124165/7086503 [1:29:29<02:48, 5698.64it/s]
读取数据:  86%|████████▋ | 6124776/7086503 [1:29:30<02:45, 5821.33it/s]
读取数据:  86%|████████▋ | 6125360/7086503 [1:29:30<02:44, 5826.36it/s]
读取数据:  86%|████████▋ | 6125952/7086503 [1:29:30<02:44, 5850.20it/s]
